Address,Price per month €,Beds,Capacity,Link
"North Longboat Quay, Sir John Rogersons Quay, Dublin",2332,2,"2 bedrooms (1 single, 1 double), 1 bathroom, furnished apartment",https://www.let.ie/property-to-rent/North-Longboat-Quay-Sir-John-Rogersons-Quay/6040447
"Apartment 1, 67 Dorset Street Lower, Dublin",1800,2,"2 bedrooms (2 double), 1 bathroom, furnished apartment",https://www.let.ie/property-to-rent/Apartment-1-67-Dorset-Street-Lower/6039177
"1 St. Marys House, Lyons Road, Newcastle, Co. Dublin",1250,1,"1 bedroom (1 double), 1 bathroom, furnished flat",https://www.let.ie/property-to-rent/1-St-Marys-House-Lyons-Road-Newcastle-Co-Dublin/6037394
"30 Hanover Dock, Dublin",3200,2,"2 bedrooms (2 double), 2 bathrooms, furnished apartment",https://www.let.ie/property-to-rent/30-Hanover-Dock/6031333
"2 Bedroom Apartment , Shackleton Point, Shackleton Park, Lucan, Co. Dublin",1925,2,"2 bedrooms (2 double), 2 bathrooms, furnished apartment",https://www.let.ie/property-to-rent/2-Bedroom-Apartment--Shackleton-Point-Shackleton-Park-Lucan-Co-Dublin/6029811
"Brookfield, Dublin",1717,2,"2 bedrooms (1 single, 1 double), 1 bathroom, furnished apartment",https://www.let.ie/property-to-rent/Brookfield/6029765
"Flat 5,15 Dufferin Avenue, South Circular Road, Dublin",1650,1,"1 bedroom (1 double), 1 bathroom, furnished apartment",https://www.let.ie/property-to-rent/Flat-515-Dufferin-Avenue-South-Circular-Road/6028283
"Grande Central, Rockbrook, Dublin",2323,2,"2 bedrooms (2 double), 2 bathrooms, furnished apartment",https://www.let.ie/property-to-rent/Grande-Central-Rockbrook/6021612
"Alderwood Rise, Springfield, Tallaght, Dublin 24",2000,3,"3 bedrooms (3 double), 1 bathroom, furnished house",https://www.let.ie/property-to-rent/Alderwood-Rise-Springfield-Tallaght-Dublin-24/6000248
"81 Conquer Hill Road, Clontarf, Dublin",2500,3,"3 bedrooms (3 double), 1 bathroom, furnished house",https://www.let.ie/property-to-rent/81-Conquer-Hill-Road-Clontarf/6010528
"Grosvenor Lane, Dublin",4750,4,"4 bedrooms (4 double), 3 bathrooms, furnished house",https://www.let.ie/property-to-rent/Grosvenor-Lane/6007604
"The Academy Building, Dublin",2250,3,"3 bedrooms (3 double), 3 bathrooms, furnished apartment",https://www.let.ie/property-to-rent/The-Academy-Building/6005894
"The Crescent, Dublin",1700,2,"2 bedrooms (2 double), 2 bathrooms, furnished apartment",https://www.let.ie/property-to-rent/The-Crescent/6005889
"Apartment 38, The Barrington, Lansdowne Place, Dublin",5500,2,"2 bedrooms (2 double), 2 bathrooms, furnished apartment",https://www.let.ie/property-to-rent/Apartment-38-The-Barrington-Lansdowne-Place/5998830
"Mount Eustace Grove, Tyrellstown, Dublin",1750,2,"2 bedrooms (2 double), 2 bathrooms, unfurnished apartment",https://www.let.ie/property-to-rent/Mount-Eustace-Grove-Tyrellstown/5996764
"Cromwellsfort Road, Dublin",1600,2,"2 bedrooms (2 double), 1 bathroom, furnished apartment",https://www.let.ie/property-to-rent/Cromwellsfort-Road/5989173
"Flat 4 90 Drumcondra Road lower, Dublin",1450,1,"1 bedroom (1 double), 1 bathroom, furnished apartment",https://www.let.ie/property-to-rent/Flat-4-90-Drumcondra-Road-lower/5989147
"56 Waterside Court, Swords Road, Dublin",2400,3,"3 bedrooms (1 single, 2 double), 3 bathrooms, furnished house",https://www.let.ie/property-to-rent/56-Waterside-Court-Swords-Road/5986656
"The Academy Building, Dublin",2200,3,"3 bedrooms (3 double), 2 bathrooms, furnished apartment",https://www.let.ie/property-to-rent/The-Academy-Building/5986638
"The Chandler, Dublin",1377,1,"1 bedroom (1 double), 1 bathroom, furnished apartment",https://www.let.ie/property-to-rent/The-Chandler/5979804
"Flat 5 No90 Drumcondra Road Lower, Dublin",1350,1,"1 bedroom (1 double), 1 bathroom, furnished apartment",https://www.let.ie/property-to-rent/Flat-5-No90-Drumcondra-Road-Lower/5974362
"Brook House, Dublin",2895,2,"2 bedrooms (2 double), 2 bathrooms, furnished apartment",https://www.let.ie/property-to-rent/Brook-House/5973550
"108 Clon Brugh, Aiken\'s Village, Dublin",2028,2,"2 bedrooms (2 double), 2 bathrooms, furnished apartment",https://www.let.ie/property-to-rent/108-Clon-Brugh-Aikens-Village/5969379
"The Edges 3, Beacon South Quarter, Dublin",2500,2,"2 bedrooms (2 double), 3 bathrooms, furnished apartment",https://www.let.ie/property-to-rent/The-Edges-3-Beacon-South-Quarter/5965066
"Church Park Drive, Dublin",2650,4,"4 bedrooms (2 single, 2 double), 2 bathrooms, furnished house",https://www.let.ie/property-to-rent/Church-Park-Drive/5965052
"Apt 36 Burleigh Court, Dublin",2557,2,"2 bedrooms (2 double), 2 bathrooms, furnished apartment",https://www.let.ie/property-to-rent/Apt-36-Burleigh-Court/5954664
"Cranmer Place, Dublin",7500,3,"3 bedrooms (3 double), 3 bathrooms, furnished house",https://www.let.ie/short-term-rental/Cranmer-Place/5945670
"The Court, Killiney Bay, Dublin",3500,2,"2 bedrooms (2 double), 2 bathrooms, furnished apartment",https://www.let.ie/property-to-rent/The-Court-Killiney-Bay/5926034
"Apartment 58, Temple Gardens, Northwood, Dublin",2100,2,"2 bedrooms (2 double), 2 bathrooms, furnished apartment",https://www.let.ie/property-to-rent/Apartment-58-Temple-Gardens-Northwood/5925460
"252 Merrion Road, Dublin",2853,3,"3 bedrooms (3 double), 2 bathrooms, unfurnished house",https://www.let.ie/property-to-rent/252-Merrion-Road/5925452
"Old Cottage, 2 Back Lane, Dublin",1650,2,"2 bedrooms (1 single, 1 double), 1 bathroom, furnished house",https://www.let.ie/property-to-rent/Old-Cottage-2-Back-Lane/5924193
"Millrace Avenue, Dublin",1800,2,"2 bedrooms (2 double), 2 bathrooms apartment",https://www.let.ie/property-to-rent/Millrace-Avenue/5912117
"John Street South, Dublin",2250,2,"2 bedrooms (2 double), 1 bathroom, furnished house",https://www.let.ie/property-to-rent/John-Street-South/5912097
"Cameron Street, Dublin",2000,2,"2 bedrooms (2 double), 1 bathroom, furnished house",https://www.let.ie/property-to-rent/Cameron-Street/5910059
"Parkgate Place, Dublin",2000,2,"2 bedrooms (2 double), 2 bathrooms, furnished apartment",https://www.let.ie/property-to-rent/Parkgate-Place/5909031
"Apartment 4, Gallery Quay, Dublin",2500,2,"2 bedrooms (2 double), 2 bathrooms, furnished apartment",https://www.let.ie/property-to-rent/Apartment-4-Gallery-Quay/5905435
"1 BED, Belvoir by havitat, Upper Kilmacud Road, Stillorgan, Co. Dublin",1900,1,"1 bedroom (1 double), 1 bathroom, furnished apartment",https://www.let.ie/property-to-rent/1-BED-Belvoir-by-havitat-Upper-Kilmacud-Road-Stillorgan-Co-Dublin/5888167
"2 BED, Belvoir by havitat, Upper Kilmacud Road, Stillorgan, Co. Dublin",2275,2,"2 bedrooms (2 double), 2 bathrooms, furnished apartment",https://www.let.ie/property-to-rent/2-BED-Belvoir-by-havitat-Upper-Kilmacud-Road-Stillorgan-Co-Dublin/5888168
"3 BED, Belvoir by havitat, Upper Kilmacud Road, Stillorgan, Co. Dublin",2600,3,"3 bedrooms (3 double), 2 bathrooms, furnished apartment",https://www.let.ie/property-to-rent/3-BED-Belvoir-by-havitat-Upper-Kilmacud-Road-Stillorgan-Co-Dublin/5888175
"Clonsheaugh Woods, Dublin",1665,2,"2 bedrooms (1 single, 1 double), 1 bathroom, furnished apartment",https://www.let.ie/property-to-rent/Clonsheaugh-Woods/5893158
"Ardilea Woods, Roebuck Road, Dublin",5750,6,"6 bedrooms (6 double), 5 bathrooms, unfurnished house",https://www.let.ie/property-to-rent/Ardilea-Woods-Roebuck-Road/5893186
"Shamrock Terrace, Dublin",1500,2,"2 bedrooms (2 double), 1 bathroom, furnished house",https://www.let.ie/property-to-rent/Shamrock-Terrace/5891938
"Flat 2, 135 Harold\'s Cross Road, Dublin",1200,1,furnished studio,https://www.let.ie/property-to-rent/Flat-2-135-Harolds-Cross-Road/5889562
"Lansdowne Place, Lansdowne Road, Ballsbridge, Dublin",5000,2,"2 bedrooms (2 double), 2 bathrooms, furnished apartment",https://www.let.ie/property-to-rent/Lansdowne-Place-Lansdowne-Road-Ballsbridge/5886653
"Ardoyne House, Pembroke Park, Dublin",3500,3,"3 bedrooms (1 single, 2 double), 2 bathrooms apartment",https://www.let.ie/property-to-rent/Ardoyne-House-Pembroke-Park/5855078
"Donnellan Avenue, Dublin",2320,3,"3 bedrooms (1 single, 2 double), 1 bathroom, furnished house",https://www.let.ie/property-to-rent/Donnellan-Avenue/5846382
"King's Court, Dublin",1500,1,"1 bedroom (1 double), 1 bathroom, furnished apartment",https://www.let.ie/property-to-rent/Kings-Court/5831222
"1 Bedroom Apartment, St. Clares Park, Harold\'s Cross, Harold's Cross, Dublin 6w, Co. Dublin",2000,1,"1 bedroom (1 double), 1 bathroom, furnished apartment",https://www.let.ie/property-to-rent/1-Bedroom-Apartment-St-Clares-Park-Harolds-Cross-Harolds-Cross-Dublin-6w-Co-Dublin/5828242
"2 Bedroom Apartment, St. Clares Park, Harold\'s Cross, Harold's Cross, Dublin 6w, Co. Dublin",2225,2,"2 bedrooms (2 double), 2 bathrooms, furnished apartment",https://www.let.ie/property-to-rent/2-Bedroom-Apartment-St-Clares-Park-Harolds-Cross-Harolds-Cross-Dublin-6w-Co-Dublin/5828243
"3 Bedroom Apartment, St. Clares Park, Harold\'s Cross, Harold's Cross, Dublin 6w, Co. Dublin",2850,3,"3 bedrooms (3 double), 2 bathrooms, furnished apartment",https://www.let.ie/property-to-rent/3-Bedroom-Apartment-St-Clares-Park-Harolds-Cross-Harolds-Cross-Dublin-6w-Co-Dublin/5828244
"Glasilawn Avenue, Dublin",1800,2,"2 bedrooms (2 double), 1 bathroom, furnished apartment",https://www.let.ie/property-to-rent/Glasilawn-Avenue/5828088
"The Plaza, Dublin",2000,2,"2 bedrooms (2 double), 2 bathrooms, furnished apartment",https://www.let.ie/property-to-rent/The-Plaza/5819238
"Fort Ostman, Dublin",1800,2,"2 bedrooms (1 single, 1 double), 1 bathroom, furnished apartment",https://www.let.ie/property-to-rent/Fort-Ostman/5801956
"Apartment 2, Joyce Hall, Carrickmines Avenue, Dublin",2090,1,"1 bedroom (1 double), 1 bathroom, furnished apartment",https://www.let.ie/property-to-rent/Apartment-2-Joyce-Hall-Carrickmines-Avenue/5800606
"William Beckett House, Pembroke Row, Dublin",4200,2,"2 bedrooms (2 double), 2 bathrooms, furnished apartment",https://www.let.ie/property-to-rent/William-Beckett-House-Pembroke-Row/5788721
"Amiens Street, Dublin",1525,1,"1 bedroom (1 double), 1 bathroom, furnished apartment",https://www.let.ie/property-to-rent/Amiens-Street/5787613
"Southgate, Cork Street, Dublin",2250,2,"2 bedrooms (2 double), 2 bathrooms, furnished apartment",https://www.let.ie/property-to-rent/Southgate-Cork-Street/5785514
"The Blake, Lansdowne Place, Dublin",10000,3,"3 bedrooms (3 double), 4 bathrooms apartment",https://www.let.ie/property-to-rent/The-Blake-Lansdowne-Place/5781846
"16 Addison Road, Fairview, Dublin",1395,1,"1 bedroom (1 double), 1 bathroom, furnished apartment",https://www.let.ie/property-to-rent/16-Addison-Road-Fairview/5780447
"Parklands Northwood, Santry, Dublin 9, Co. Dublin",1750,2,"2 bedrooms (2 double), 2 bathrooms, furnished apartment",https://www.let.ie/property-to-rent/Parklands-Northwood-Santry-Dublin-9-Co-Dublin/5773428
"Apt. 2, 110 Philipsburgh Avenue, Dublin",1500,1,"1 bedroom (1 double), 1 bathroom, furnished apartment",https://www.let.ie/property-to-rent/Apt-2-110-Philipsburgh-Avenue/5763492
"Suffolk Street, Dublin",2150,1,"1 bedroom (1 double), 1 bathroom, furnished apartment",https://www.let.ie/property-to-rent/Suffolk-Street/5761584
"34 Friarsland Road, Clonskeagh, Dublin",4140,6,"6 bedrooms (6 double), 3 bathrooms, furnished house",https://www.let.ie/property-to-rent/34-Friarsland-Road-Clonskeagh/5760096
"Bridgefield, BLOCK A4, Dublin",1950,2,"2 bedrooms (2 double), 2 bathrooms, furnished apartment",https://www.let.ie/property-to-rent/Bridgefield-BLOCK-A4/5726234
"Stillorgan Park Avenue, Dublin",4500,5,"5 bedrooms (1 single, 4 double), 5 bathrooms, unfurnished house",https://www.let.ie/property-to-rent/Stillorgan-Park-Avenue/5611651
"3 bed penthouse, Citywest Quarter, Citywest, Citywest, Co. Dublin",2550,3,"3 bedrooms (3 double), 3 bathrooms, furnished apartment",https://www.let.ie/property-to-rent/3-bed-penthouse-Citywest-Quarter-Citywest-Citywest-Co-Dublin/5688286
"25 Brent House, Redcourt Oaks, Seafield Road East, Dublin",3300,3,"3 bedrooms (3 double), 3 bathrooms, furnished apartment",https://www.let.ie/property-to-rent/25-Brent-House-Redcourt-Oaks-Seafield-Road-East/5671372
"Belmont Ave, Dublin",10000,5,"5 bedrooms (1 single, 4 double), 4 bathrooms house",https://www.let.ie/property-to-rent/Belmont-Ave/5678768
"Martello Lodge, Dublin",1650,2,"2 bedrooms (1 single, 1 double), 1 bathroom, furnished apartment",https://www.let.ie/property-to-rent/Martello-Lodge/5673272
"54A Thomas Street, Dublin",1950,2,"2 bedrooms (2 double), 2 bathrooms, furnished apartment",https://www.let.ie/property-to-rent/54A-Thomas-Street/5653374
"The Gasworks, Dublin",4500,2,"2 bedrooms (2 double), 2 bathrooms, furnished apartment",https://www.let.ie/short-term-rental/The-Gasworks/5625806
"Apartment 12, Blackhall View, Dublin",1900,2,"2 bedrooms (2 double), 1 bathroom, furnished apartment",https://www.let.ie/property-to-rent/Apartment-12-Blackhall-View/5625795
"Sydenham Road, Ballsbridge, Dublin",3600,1,"1 bedroom (1 double), 2 bathrooms, furnished apartment",https://www.let.ie/property-to-rent/Sydenham-Road-Ballsbridge/5625774
"Ballsbridge, Dublin",3750,2,"2 bedrooms (2 double), 1 bathroom, furnished apartment",https://www.let.ie/short-term-rental/Ballsbridge/5625767
"Hanover Court, Dublin",4100,1,"1 bedroom (1 double), 1 bathroom, furnished apartment",https://www.let.ie/short-term-rental/Hanover-Court/5625760
"Leeson Street Upper, Dublin",4050,2,"2 bedrooms (2 double), 2 bathrooms, furnished apartment",https://www.let.ie/property-to-rent/Leeson-Street-Upper/5625753
"Herbert Park Lane, Dublin",3900,1,"1 bedroom (1 double), 1 bathroom, furnished apartment",https://www.let.ie/property-to-rent/Herbert-Park-Lane/5625746
"Leeson Street Upper, Dublin",3900,1,"1 bedroom (1 double), 1 bathroom, furnished apartment",https://www.let.ie/short-term-rental/Leeson-Street-Upper/5625743
"Apartment 12, Harmac Court, 14 Brighton Avenue, Dublin",2500,1,"1 bedroom (1 double), 1 bathroom, furnished apartment",https://www.let.ie/property-to-rent/Apartment-12-Harmac-Court-14-Brighton-Avenue/5622330
"Flat 1 92 Drumcondra Road lower, Dublin",1500,1,"1 bedroom (1 double), 1 bathroom, furnished apartment",https://www.let.ie/property-to-rent/Flat-1-92-Drumcondra-Road-lower/5621619
"Trinity Plaza, Tara Street, Dublin",2300,2,"2 bedrooms (2 double), 1 bathroom, furnished apartment",https://www.let.ie/property-to-rent/Trinity-Plaza-Tara-Street/5611656
"The Millrace, Dublin",1600,1,"1 bedroom (1 double), 1 bathroom, furnished apartment",https://www.let.ie/property-to-rent/The-Millrace/5597501
"Ely Place Upper, Dublin",3500,2,"2 bedrooms (2 double), 1 bathroom, furnished apartment",https://www.let.ie/property-to-rent/Ely-Place-Upper/5593973
"4 Herberton Road, Dublin",2850,4,"4 bedrooms (4 double), 2 bathrooms, furnished apartment",https://www.let.ie/property-to-rent/4-Herberton-Road/5562585
"32 Ashington Avenue, Navan Road, Dublin",2450,3,"3 bedrooms (1 single, 2 double), 2 bathrooms, furnished house",https://www.let.ie/property-to-rent/32-Ashington-Avenue-Navan-Road/5562759
"Joe Sartini Court, Dublin",1790,2,"2 bedrooms (2 double), 1 bathroom, unfurnished apartment",https://www.let.ie/property-to-rent/Joe-Sartini-Court/5561447
"1 bedroom apartment , OCCU Cheevers, Culanor, Dun Laoghaire, Upper Glena, Glenageary, Co. Dublin",1825,1,"1 bedroom (1 double), 1 bathroom, furnished apartment",https://www.let.ie/property-to-rent/1-bedroom-apartment--OCCU-Cheevers-Culanor-Dun-Laoghaire-Upper-Glena-Glenageary-Co-Dublin/5557205
"2 Bedroom apartment, OCCU Cheevers, Culanor, Dun Laoghaire, Upper Glena, Glenageary, Co. Dublin",2100,2,"2 bedrooms (2 double), 2 bathrooms, furnished apartment",https://www.let.ie/property-to-rent/2-Bedroom-apartment-OCCU-Cheevers-Culanor-Dun-Laoghaire-Upper-Glena-Glenageary-Co-Dublin/5557210
"3 bedroom apartment , OCCU Cheevers, Culanor, Dun Laoghaire, Upper Glena, Glenageary, Co. Dublin",2550,3,"3 bedrooms (3 double), 3 bathrooms, furnished apartment",https://www.let.ie/property-to-rent/3-bedroom-apartment--OCCU-Cheevers-Culanor-Dun-Laoghaire-Upper-Glena-Glenageary-Co-Dublin/5557213
"124 Castleforbes Square, Block C, Castleforbes Roa, Dublin",1950,2,"2 bedrooms (2 double), 1 bathroom, furnished apartment",https://www.let.ie/property-to-rent/124-Castleforbes-Square-Block-C-Castleforbes-Roa/5519017
"Lansdowne Wood, Dublin",4500,3,"3 bedrooms (3 double), 3 bathrooms, furnished apartment",https://www.let.ie/property-to-rent/Lansdowne-Wood/5490166
"Joyce Hall, Carrickmines Wood, Brennanstown Road, Dublin",2090,1,"1 bedroom (1 double), 1 bathroom, furnished apartment",https://www.let.ie/property-to-rent/Joyce-Hall-Carrickmines-Wood-Brennanstown-Road/5483005
"Castlemoyne, Balgriffin, Dublin",3250,5,"5 bedrooms (1 single, 4 double), 4 bathrooms house",https://www.let.ie/property-to-rent/Castlemoyne-Balgriffin/5461185
"79 Prussia Street, Dublin",1750,2,"2 bedrooms (2 double), 1 bathroom, furnished apartment",https://www.let.ie/property-to-rent/79-Prussia-Street/5453660
"Eaton Green, Dublin",1900,2,"2 bedrooms (2 double), 2 bathrooms apartment",https://www.let.ie/property-to-rent/Eaton-Green/5440045
"Grand Canal Wharf, Dublin",3900,2,"2 bedrooms (2 double), 2 bathrooms, furnished apartment",https://www.let.ie/short-term-rental/Grand-Canal-Wharf/5436883
"Sweepstakes Penthouse, Dublin",4000,3,"3 bedrooms (3 double), 4 bathrooms, furnished apartment",https://www.let.ie/property-to-rent/Sweepstakes-Penthouse/5427831
"Larkfield Grove, Dublin",2350,3,"3 bedrooms (1 single, 2 double), 1 bathroom, unfurnished house",https://www.let.ie/property-to-rent/Larkfield-Grove/5422829
"The Mews, 2a Bancroft Road, Tallaght, Dublin",1300,1,"1 bedroom (1 double), 1 bathroom, furnished apartment",https://www.let.ie/property-to-rent/The-Mews-2a-Bancroft-Road-Tallaght/5384360
"Cork Street, Dublin",1900,2,"2 bedrooms (2 double), 1 bathroom, furnished apartment",https://www.let.ie/property-to-rent/Cork-Street/5379985
"One Beacon, Beacon Hotel, Dublin",2100,2,"2 bedrooms (2 double), 2 bathrooms, furnished apartment",https://www.let.ie/property-to-rent/One-Beacon-Beacon-Hotel/5372245
"27 Kilmainham Orchard, Turvey Avenue, Dublin",1650,2,"2 bedrooms (2 double), 1 bathroom, furnished apartment",https://www.let.ie/property-to-rent/27-Kilmainham-Orchard-Turvey-Avenue/5341841
"11 Grace Park View, Grace Park Wood, Dublin",4108,5,"5 bedrooms (2 single, 3 double), 4 bathrooms house",https://www.let.ie/property-to-rent/11-Grace-Park-View-Grace-Park-Wood/5293487
"5 ALL HALLOWS GREEN, Dublin",1850,2,"2 bedrooms (2 double), 1 bathroom, furnished apartment",https://www.let.ie/property-to-rent/5-ALL-HALLOWS-GREEN/5271036
"Linden, 31/33 Merrion Road, Dublin",3300,2,"2 bedrooms (1 double, 1 twin), 3 bathrooms, furnished apartment",https://www.let.ie/property-to-rent/Linden-3133-Merrion-Road/5263771
"Apt 3, 40 New Cabra Road, Dublin",1478,1,"1 bedroom (1 double), 1 bathroom, furnished apartment",https://www.let.ie/property-to-rent/Apt-3-40-New-Cabra-Road/5243216
"Shrewsbury Park, Dublin",3200,2,"2 bedrooms (2 double), 2 bathrooms, furnished apartment",https://www.let.ie/property-to-rent/Shrewsbury-Park/5239512
"Elgin House, Malahide Road, Dublin",6300,5,"5 bedrooms (1 single, 4 double), 4 bathrooms house",https://www.let.ie/property-to-rent/Elgin-House-Malahide-Road/5194935
"Dunloe Hall, 27 Merrion Street Upper, Dublin",2250,1,"1 bedroom (1 double), 1 bathroom, furnished apartment",https://www.let.ie/property-to-rent/Dunloe-Hall-27-Merrion-Street-Upper/5191992
"83 Clonskeagh Road, Dublin",1850,2,"2 bedrooms (2 double), 1 bathroom, furnished house",https://www.let.ie/property-to-rent/83-Clonskeagh-Road/5190971
"Healy's Lane, Dublin",3000,3,"3 bedrooms (3 double), 3 bathrooms, furnished house",https://www.let.ie/property-to-rent/Healys-Lane/5186615
"William Beckett House, Pembroke Row, Dublin",3800,1,"1 bedroom (1 double), 1 bathroom, furnished apartment",https://www.let.ie/property-to-rent/William-Beckett-House-Pembroke-Row/5161988
"William Beckett House, Pembroke Row, Dublin",4200,2,"2 bedrooms (2 double), 2 bathrooms, furnished apartment",https://www.let.ie/property-to-rent/William-Beckett-House-Pembroke-Row/5162006
"Hanover Riverside, Grand Canal Dock, Dublin",4200,2,"2 bedrooms (2 double), 2 bathrooms, furnished apartment",https://www.let.ie/property-to-rent/Hanover-Riverside-Grand-Canal-Dock/5161999
"Three Bedroom Home , Bay Meadows , Hollystown , Hollystown, Dublin 15, Co. Dublin",2300,3,"3 bedrooms (2 double, 1 twin), 3 bathrooms, furnished house",https://www.let.ie/property-to-rent/Three-Bedroom-Home--Bay-Meadows--Hollystown--Hollystown-Dublin-15-Co-Dublin/4360569
"Dorset Street Upper, Dublin",1875,2,"2 bedrooms (1 single, 1 double), 1 bathroom apartment",https://www.let.ie/property-to-rent/Dorset-Street-Upper/4357256
"Foster Terrace, Ballybough, Dublin",1150,1,furnished studio,https://www.let.ie/property-to-rent/Foster-Terrace-Ballybough/4201234
"2 Bed apartment, U Hansfield, Station Road, Ongar, Dublin 15, Co. Dublin",1950,2,"2 bedrooms (2 double), 2 bathrooms, furnished apartment",https://www.let.ie/property-to-rent/2-Bed-apartment-U-Hansfield-Station-Road-Ongar-Dublin-15-Co-Dublin/4010283
"Embassy Court, Prince of Wales Terrace, Dublin",2995,2,"2 bedrooms (2 double), 2 bathrooms, furnished apartment",https://www.let.ie/property-to-rent/Embassy-Court-Prince-of-Wales-Terrace/4036798
"The Pines, Herbert Park Lane, Dublin",2050,1,"1 bedroom (1 double), 1 bathroom apartment",https://www.let.ie/property-to-rent/The-Pines-Herbert-Park-Lane/3952441
"The Finsbury House Gate Lodge, Pembroke Road, Dublin",1900,1,"1 bedroom (1 double), 1 bathroom apartment",https://www.let.ie/property-to-rent/The-Finsbury-House-Gate-Lodge-Pembroke-Road/3909444
"Killiney Court Apartments, Station Road, Dublin",3500,2,"2 bedrooms (2 double), 2 bathrooms apartment",https://www.let.ie/property-to-rent/Killiney-Court-Apartments-Station-Road/3895644
"2 Bedroom Apartment, Cathedral Court, Unit 6 Cathedral Court, New Stree, Dublin 8, Co. Dublin",2850,2,"2 bedrooms (2 double), 2 bathrooms, furnished apartment",https://www.let.ie/property-to-rent/2-Bedroom-Apartment-Cathedral-Court-Unit-6-Cathedral-Court-New-Stree-Dublin-8-Co-Dublin/3894829
"1 Bedroom Apartment, O\'Callaghan Court, Erne Street Upper, Dublin 2, Co. Dublin",2250,1,"1 bedroom (1 double), 1 bathroom, furnished apartment",https://www.let.ie/property-to-rent/1-Bedroom-Apartment-OCallaghan-Court-Erne-Street-Upper-Dublin-2-Co-Dublin/3895142
"2 Bedroom Apartment, O\'Callaghan Court, Erne Street Upper, Dublin 2, Co. Dublin",2700,2,"2 bedrooms (2 double), 2 bathrooms, furnished apartment",https://www.let.ie/property-to-rent/2-Bedroom-Apartment-OCallaghan-Court-Erne-Street-Upper-Dublin-2-Co-Dublin/3895145
"2 Bedroom Apartment, Cathedral Court, Unit 6 Cathedral Court, New Stree, Dublin 8, Co. Dublin",2800,2,"2 bedrooms (2 double), 2 bathrooms, furnished apartment",https://www.let.ie/property-to-rent/2-Bedroom-Apartment-Cathedral-Court-Unit-6-Cathedral-Court-New-Stree-Dublin-8-Co-Dublin/4991416
"Apartment 2, 52 Richmond Street South, Dublin",3100,2,"2 bedrooms (2 double), 1 bathroom, furnished apartment",https://www.let.ie/property-to-rent/Apartment-2-52-Richmond-Street-South/3770437
"Sean Mcdermott Street Lower, Dublin",1740,1,"1 bedroom (1 double), 1 bathroom, furnished apartment",https://www.let.ie/property-to-rent/Sean-Mcdermott-Street-Lower/3768635
"Apartment 3, 203 South Circular Road, Dublin",2100,2,"2 bedrooms (2 double), 1 bathroom, unfurnished apartment",https://www.let.ie/property-to-rent/Apartment-3-203-South-Circular-Road/3741196
"The Windmill, Sir John Rogersons Quay, Dublin",1875,2,"2 bedrooms (2 double), 1 bathroom, furnished apartment",https://www.let.ie/property-to-rent/The-Windmill-Sir-John-Rogersons-Quay/3690288
"Apartment 1, Brookfield Court, Dublin",2500,2,"2 bedrooms (2 double), 2 bathrooms, furnished apartment",https://www.let.ie/property-to-rent/Apartment-1-Brookfield-Court/3663100
"Penthouse Apartment, Intercontinental Hotel, Dublin",7000,2,"2 bedrooms (2 double), 3 bathrooms, furnished apartment",https://www.let.ie/property-to-rent/Penthouse-Apartment-Intercontinental-Hotel/3600070
"Copebridge House, Spencer Dock, Dublin",3320,3,"3 bedrooms (3 double), 2 bathrooms, furnished apartment",https://www.let.ie/property-to-rent/Copebridge-House-Spencer-Dock/3550563
"The Links, Elmpark, Dublin",5400,3,"3 bedrooms (3 double), 3 bathrooms, furnished apartment",https://www.let.ie/short-term-rental/The-Links-Elmpark/3523777
"Gallery Quay, Dublin",4200,2,"2 bedrooms (2 double), 2 bathrooms, furnished apartment",https://www.let.ie/short-term-rental/Gallery-Quay/3522477
"Manor Road, Palmerstown, Dublin",900,1,furnished studio,https://www.let.ie/property-to-rent/Manor-Road-Palmerstown/3519670
"Leeson Street Upper, Dublin",4150,2,"2 bedrooms (2 double), 2 bathrooms, furnished apartment",https://www.let.ie/short-term-rental/Leeson-Street-Upper/3504649
"Leeson Street Upper, Dublin",3900,1,"1 bedroom (1 double), 1 bathroom, furnished apartment",https://www.let.ie/short-term-rental/Leeson-Street-Upper/3501161
"Leeson Street Upper, Dublin",3900,1,"1 bedroom (1 double), 1 bathroom, furnished apartment",https://www.let.ie/short-term-rental/Leeson-Street-Upper/3501149
"Baggot Court, Dublin",4350,2,"2 bedrooms (2 double), 1 bathroom, furnished apartment",https://www.let.ie/short-term-rental/Baggot-Court/3483335
"'The Fern' 114 Pembroke Road, Dublin",2750,2,"2 bedrooms (2 double), 3 bathrooms, unfurnished apartment",https://www.let.ie/property-to-rent/The-Fern-114-Pembroke-Road/3401402
"Dunloe Hall, Merrion Street, Dublin",3000,2,"2 bedrooms (2 double), 2 bathrooms, furnished apartment",https://www.let.ie/property-to-rent/Dunloe-Hall-Merrion-Street/3458112
"3 Cabra Park, Phibsborough, Dublin",1550,1,"1 bedroom (1 double), 1 bathroom apartment",https://www.let.ie/property-to-rent/3-Cabra-Park-Phibsborough/3385205
"St Peters Road, Dublin",1200,1,furnished studio,https://www.let.ie/property-to-rent/St-Peters-Road/3385172
"3 Clyde Road, Ballsbridge, Dublin",15000,5,"5 bedrooms (5 double), 7 bathrooms, unfurnished house",https://www.let.ie/property-to-rent/3-Clyde-Road-Ballsbridge/3352372
